height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,shotsPerGame,aerialWonPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,passSuccess,ranking
185,78,23,False,True,-AML-FW-,"AM(L),FW",Germany,de,GB,10,7,0,2,0,1.6,0.1,Derry Scherhant,Derry,Scherhant,444289,Forward,50,Freiburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.4590000000000005,374,0.0,0.0,76.92307692307693,1223
178,76,27,False,True,-AMC-AMR-,AM(CR),Germany,hr,GB,9,4,0,1,1,1.1111111111111112,0.3333333333333333,Lovro Majer,Lovro,Majer,369887,Midfielder,33,Wolfsburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.458888888888889,434,1.0,0.0,82.77777777777777,1224
194,70,22,False,True,,Defender,Italy,dk,ISA,7,5,0,0,0,0.0,1.2857142857142858,Oliver Provstgaard,Oliver,Provstgaard,484491,Defender,77,Lazio,10732,2025/2026,True,5,108,it,Italy,Serie A,6.458571428571429,280,0.0,0.0,92.57142857142857,1225
188,89,32,False,True,-DC-DL-,D(CL),Germany,de,GB,5,2,0,0,0,0.0,1.8,Dominique Heintz,Dominique,Heintz,110132,Defender,282,FC Koln,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.458,279,0.0,0.0,82.46753246753246,1226
176,74,34,False,True,-MC-ML-MR-,M(CLR),France,fr,FL1,4,2,0,0,0,0.75,0.25,Francis Coquelin,Francis,Coquelin,69738,Midfielder,302,Nantes,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.4575000000000005,150,1.0,0.0,85.5072463768116,1227
181,68,24,False,True,-AMR-,AM(R),Italy,dk,ISA,8,3,0,1,0,1.75,0.375,Gustav Isaksen,Gustav,Isaksen,403648,Forward,77,Lazio,10732,2025/2026,True,5,108,it,Italy,Serie A,6.4575000000000005,496,0.0,0.0,83.1081081081081,1228
190,82,28,False,True,-GK-,GK,Italy,it,ISA,4,0,0,0,0,0.0,0.25,Alex Meret,Alex,Meret,241022,Goalkeeper,276,Napoli,10732,2025/2026,True,5,108,it,Italy,Serie A,6.4575,360,0.0,0.0,88.65979381443299,1229
185,80,33,False,True,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",England,ie,EPL,4,0,0,0,0,0.25,2.5,Matt Doherty,Matt,Doherty,94042,Defender,161,Wolves,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.4575,293,3.0,0.0,83.33333333333334,1230
185,65,17,False,True,-AMR-,AM(R),France,fr,FL1,11,5,0,0,0,0.9090909090909091,0.36363636363636365,Ibrahim Mbaye,Ibrahim,Mbaye,535536,Forward,304,PSG,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.457272727272727,543,0.0,0.0,86.78678678678679,1231
186,78,31,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Germany,de,GB,11,4,0,0,1,0.5454545454545454,0.8181818181818182,Janik Haberer,Janik,Haberer,110272,Midfielder,796,Union Berlin,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.457272727272727,595,4.0,0.0,77.0,1232
178,74,21,False,True,-DMC-,DMC,Spain,es,SLL,13,2,0,2,0,0.8461538461538461,1.8461538461538463,Mario Martín,Mario,Martín,471047,Midfielder,819,Getafe,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.456923076923077,831,5.0,0.0,76.49769585253456,1233
188,74,27,False,True,-GK-,GK,England,ie,EPL,12,0,1,0,0,0.0,0.08333333333333333,Caoimhín Kelleher,Caoimhín,Kelleher,322176,Goalkeeper,189,Brentford,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.455833333333334,1080,1.0,0.0,66.31016042780749,1234
185,77,31,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Italy,it,ISA,11,8,0,1,0,1.0,0.2727272727272727,Federico Bernardeschi,Federico,Bernardeschi,122402,Forward,71,Bologna,10732,2025/2026,True,5,108,it,Italy,Serie A,6.455454545454546,370,2.0,0.0,85.63218390804597,1235
183,73,15,False,True,,Midfielder,England,,EPL,2,2,0,0,0,1.5,0.0,Max Dowman,Max,Dowman,571994,Midfielder,13,Arsenal,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.455,27,0.0,0.0,100.0,1236
180,81,27,False,True,,Forward,Spain,uy,SLL,11,5,0,1,0,0.8181818181818182,1.3636363636363635,Federico Viñas,Federico,Viñas,484254,Forward,61,Real Oviedo,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.454545454545454,584,2.0,1.0,71.69811320754717,1237
169,71,30,False,True,-AMC-AMR-FW-,"AM(CR),FW",Spain,es,SLL,13,2,0,1,2,1.3846153846153846,0.6153846153846154,Isi Palazón,Isi,Palazón,422959,Midfielder,64,Rayo Vallecano,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.453076923076923,923,5.0,0.0,83.4375,1238
195,96,27,False,True,-MC-,M(C),England,no,EPL,12,0,1,0,0,0.3333333333333333,1.1666666666666667,Sander Berge,Sander,Berge,321020,Midfielder,170,Fulham,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.4525,1050,2.0,0.0,88.92921960072596,1239
185,72,25,False,True,-AMC-AML-,AM(CL),Germany,de,GB,10,3,0,0,0,0.7,0.6,Elias Saad,Elias,Saad,472205,Forward,1730,Augsburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.450999999999999,501,1.0,0.0,79.60526315789474,1240
180,70,32,False,True,-DL-DR-ML-MR-,"D(LR),M(LR)",Spain,es,SLL,3,1,0,0,0,0.6666666666666666,0.3333333333333333,Íñigo Lekue,Íñigo,Lekue,291686,Defender,53,Athletic Club,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.45,131,0.0,1.0,77.58620689655173,1241
175,0,22,False,True,-AML-,AM(L),France,sn,FL1,10,4,1,1,0,1.1,0.7,Pathé Mboup,Pathé,Mboup,492430,Forward,2332,Brest,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.45,502,4.0,0.0,74.03846153846155,1242
191,84,32,False,True,-MC-ML-,M(CL),France,fr,FL1,1,1,0,0,0,0.0,0.0,Paul Pogba,Paul,Pogba,97752,Midfielder,248,Monaco,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.45,5,0.0,0.0,93.33333333333333,1243
186,81,30,False,True,-DC-,D(C),Spain,fr,SLL,6,0,0,0,0,0.3333333333333333,1.3333333333333333,Clément Lenglet,Clément,Lenglet,236511,Defender,63,Atletico,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.449999999999999,490,1.0,1.0,87.71929824561403,1244
185,0,19,False,True,,Defender,Italy,it,ISA,7,5,0,0,0,0.5714285714285714,0.5714285714285714,Niccolò Fortini,Niccolò,Fortini,526625,Defender,73,Fiorentina,10732,2025/2026,True,5,108,it,Italy,Serie A,6.448571428571428,327,0.0,0.0,87.1559633027523,1245
186,74,22,False,True,-AMC-AMR-,AM(CR),France,cz,FL1,12,3,0,1,0,0.5,0.3333333333333333,Adam Karabec,Adam,Karabec,399574,Midfielder,228,Lyon,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.448333333333334,741,2.0,0.0,79.51219512195122,1246
195,90,28,False,True,-DC-DR-,D(CR),England,rs,EPL,12,0,0,0,0,0.5833333333333334,2.0833333333333335,Nikola Milenkovic,Nikola,Milenkovic,319785,Defender,174,Nottingham Forest,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.448333333333333,1080,1.0,0.0,88.25561312607945,1247
178,70,23,False,True,-DMC-,DMC,Germany,,GB,5,2,0,0,0,0.6,0.4,Ezequiél Fernández,Ezequiél,Fernández,411433,Midfielder,36,Leverkusen,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.448,299,1.0,1.0,89.39393939393939,1248
194,96,31,False,True,-GK-,GK,Germany,de,GB,9,0,0,0,0,0.0,0.7777777777777778,Robin Zentner,Robin,Zentner,245634,Goalkeeper,219,Mainz,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.447777777777778,787,2.0,1.0,51.77514792899408,1249
179,77,34,False,True,-DC-DL-DR-MR-,"D(CLR),M(R)",France,fr,FL1,8,2,0,0,0,0.375,0.375,Maxime Colin,Maxime,Colin,91926,Defender,314,Metz,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.447499999999999,615,0.0,0.0,88.0503144654088,1250
182,76,25,False,True,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,11,5,0,1,0,0.9090909090909091,0.09090909090909091,Callum Hudson-Odoi,Callum,Hudson-Odoi,350088,Forward,174,Nottingham Forest,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.447272727272726,576,0.0,0.0,90.2439024390244,1251
192,0,23,False,True,,Defender,Italy,it,ISA,3,3,0,1,0,0.3333333333333333,1.0,Francesco Folino,Francesco,Folino,532504,Defender,2731,Cremonese,10732,2025/2026,True,5,108,it,Italy,Serie A,6.446666666666666,29,0.0,0.0,83.33333333333334,1252
187,80,28,False,True,-FW-,FW,France,ci,FL1,13,7,1,2,2,0.9230769230769231,1.5384615384615385,Jean-Philippe Krasso,Jean-Philippe,Krasso,396585,Forward,2832,Paris FC,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.446153846153847,558,0.0,0.0,70.67669172932331,1253
185,74,30,False,True,-DMC-,DMC,Germany,tn,GB,7,2,0,0,0,0.14285714285714285,1.4285714285714286,Ellyes Skhiri,Ellyes,Skhiri,238903,Midfielder,45,Eintracht Frankfurt,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.445714285714287,431,0.0,0.0,87.41258741258741,1254
188,77,27,False,True,-DC-,D(C),England,se,EPL,7,1,0,0,0,0.42857142857142855,2.5714285714285716,Hjalmar Ekdal,Hjalmar,Ekdal,399619,Defender,184,Burnley,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.445714285714286,534,0.0,0.0,84.14634146341463,1255
178,70,21,False,True,-AMC-AMR-,AM(CR),England,de,EPL,8,6,0,1,1,1.125,0.125,Brajan Gruda,Brajan,Gruda,471784,Midfielder,211,Brighton,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.445,221,1.0,0.0,83.05084745762711,1256
192,79,30,False,True,-GK-,GK,Spain,es,SLL,13,0,1,0,0,0.0,0.23076923076923078,Álex Remiro,Álex,Remiro,270504,Goalkeeper,68,Real Sociedad,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.443846153846153,1170,0.0,0.0,73.21016166281755,1257
180,76,20,False,True,-DMC-,DMC,France,be,FL1,7,3,0,0,1,0.14285714285714285,0.2857142857142857,Arthur Vermeeren,Arthur,Vermeeren,445430,Midfielder,249,Marseille,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.442857142857143,360,0.0,0.0,90.33232628398792,1258
174,66,27,False,True,-AMC-AML-AMR-,AM(CLR),England,gb-eng,EPL,12,7,1,3,0,1.3333333333333333,0.16666666666666666,Harvey Barnes,Harvey,Barnes,331382,Midfielder,23,Newcastle,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.4425,553,0.0,0.0,81.29496402877699,1259
192,88,34,False,True,-DC-DR-,D(CR),Germany,de,GB,9,5,0,0,0,0.3333333333333333,2.2222222222222223,Stefan Bell,Stefan,Bell,83467,Defender,219,Mainz,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.442222222222223,328,1.0,0.0,69.6774193548387,1260
191,80,20,False,True,-MC-,M(C),Germany,nl,GB,11,10,0,0,1,0.6363636363636364,1.1818181818181819,Ezechiel Banzuzi,Ezechiel,Banzuzi,485929,Midfielder,7614,RBL,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.441818181818181,309,2.0,0.0,82.14285714285714,1261
180,73,29,False,True,-DR-,D(R),France,ht,FL1,12,0,0,0,0,0.4166666666666667,0.9166666666666666,Carlens Arcus,Carlens,Arcus,313385,Defender,614,Angers,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.440833333333333,1059,3.0,0.0,88.78326996197718,1262
180,73,20,False,True,,Defender,France,fr,FL1,1,0,0,0,0,0.0,2.0,Ousmane Touré,Ousmane,Touré,495469,Defender,607,Lille,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.44,52,0.0,0.0,85.71428571428571,1263
179,70,26,False,True,-MC-,M(C),Germany,hu,GB,7,3,0,0,0,0.5714285714285714,1.8571428571428572,András Schäfer,András,Schäfer,369687,Midfielder,796,Union Berlin,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.4399999999999995,395,0.0,0.0,67.24137931034483,1264
183,77,32,False,True,-DC-DR-ML-MR-,"D(CR),M(LR)",Germany,ch,GB,8,3,0,1,0,0.75,1.375,Silvan Widmer,Silvan,Widmer,103622,Defender,219,Mainz,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.4399999999999995,432,2.0,0.0,67.85714285714286,1265
183,77,31,False,True,-DC-DMC-,"D(C),DMC",Germany,de,GB,10,0,0,1,0,0.7,2.4,Dominik Kohr,Dominik,Kohr,110165,Midfielder,219,Mainz,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.438999999999998,810,3.0,2.0,82.1522309711286,1266
180,76,25,False,True,-MC-,M(C),Italy,it,ISA,8,1,0,0,1,0.5,0.5,Hans Nicolussi Caviglia,Hans,Nicolussi Caviglia,371257,Midfielder,73,Fiorentina,10732,2025/2026,True,5,108,it,Italy,Serie A,6.438749999999999,572,2.0,0.0,81.41891891891892,1267
187,75,24,False,True,-FW-,FW,France,uy,FL1,8,2,1,0,1,1.25,0.875,Martín Satriano,Martín,Satriano,403803,Forward,228,Lyon,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.4375,446,1.0,0.0,84.61538461538461,1268
170,68,31,False,True,-DL-DR-ML-MR-,"D(LR),M(LR)",Germany,at,GB,11,0,0,0,0,0.36363636363636365,0.5454545454545454,Phillipp Mwene,Phillipp,Mwene,124021,Defender,219,Mainz,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.4372727272727275,888,3.0,0.0,73.10606060606061,1269
189,84,29,False,True,-DC-DMC-,"D(C),DMC",Spain,dk,SLL,8,5,0,0,0,0.25,1.625,Andreas Christensen,Andreas,Christensen,130331,Defender,65,Barcelona,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.436249999999999,318,1.0,0.0,96.20689655172414,1270
183,76,22,False,True,-DC-DMC-,"D(C),DMC",France,fr,FL1,8,0,0,0,1,0.125,1.375,Ismaël Doukouré,Ismaël,Doukouré,432173,Defender,148,Strasbourg,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.436249999999999,653,2.0,1.0,89.2018779342723,1271
191,80,34,False,True,-GK-,GK,Italy,it,ISA,4,0,0,0,0,0.0,0.5,Marco Silvestri,Marco,Silvestri,81109,Goalkeeper,2731,Cremonese,10732,2025/2026,True,5,108,it,Italy,Serie A,6.435,360,0.0,0.0,57.14285714285714,1272
189,91,24,False,True,-FW-,FW,Germany,ng,GB,9,7,0,0,2,1.6666666666666667,1.5555555555555556,Victor Boniface,Victor,Boniface,384000,Forward,42,Werder Bremen,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.434444444444444,297,1.0,0.0,70.45454545454545,1273
190,81,24,False,True,-FW-,FW,Germany,dk,GB,7,2,1,1,1,1.1428571428571428,2.5714285714285716,Mikkel Kaufmann,Mikkel,Kaufmann,392643,Forward,4852,FC Heidenheim,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.434285714285713,364,1.0,0.0,61.29032258064516,1274
182,72,28,False,True,-DMC-,DMC,France,fr,FL1,12,1,0,0,0,0.16666666666666666,0.3333333333333333,Elisha Owusu,Elisha,Owusu,345988,Midfielder,308,Auxerre,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.432499999999998,915,4.0,0.0,81.63265306122449,1275
192,86,28,False,True,-DC-DMC-,"D(C),DMC",Germany,se,GB,11,0,1,1,0,0.45454545454545453,1.0909090909090908,Eric Smith,Eric,Smith,320525,Midfielder,283,St. Pauli,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.431818181818182,990,2.0,0.0,87.6510067114094,1276
190,78,23,False,True,-GK-,GK,Germany,de,GB,11,0,2,0,0,0.0,0.18181818181818182,Noah Atubolu,Noah,Atubolu,428308,Goalkeeper,50,Freiburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.431818181818181,990,0.0,0.0,65.77181208053692,1277
172,60,26,False,True,-AML-,AM(L),Spain,es,SLL,7,4,1,1,0,1.2857142857142858,0.2857142857142857,Alfon González,Alfon,González,408942,Forward,67,Sevilla,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.431428571428571,237,0.0,0.0,77.77777777777779,1278
180,73,24,False,True,-DL-ML-,"D(L),M(L)",Italy,es,ISA,7,4,0,0,0,0.42857142857142855,0.5714285714285714,Miguel Gutiérrez,Miguel,Gutiérrez,395788,Defender,276,Napoli,10732,2025/2026,True,5,108,it,Italy,Serie A,6.431428571428571,295,0.0,0.0,86.20689655172413,1279
182,77,24,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Germany,at,GB,8,2,0,0,1,0.625,1.0,Patrick Wimmer,Patrick,Wimmer,418589,Midfielder,33,Wolfsburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.431250000000001,506,2.0,0.0,72.14285714285714,1280
180,70,33,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Germany,kr,GB,9,0,0,1,0,1.4444444444444444,2.7777777777777777,Lee Jae-Sung,Jae-Sung,Lee,142959,Midfielder,219,Mainz,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.431111111111111,728,1.0,0.0,72.08121827411168,1281
175,68,23,False,True,-AML-AMR-,AM(LR),Spain,es,SLL,10,7,0,1,0,0.4,0.0,Fran Pérez,Fran,Pérez,444265,Midfielder,64,Rayo Vallecano,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.431,383,0.0,0.0,83.9622641509434,1282
176,68,26,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,nl,EPL,12,9,1,3,1,1.25,0.16666666666666666,Donyell Malen,Donyell,Malen,351354,Forward,24,Aston Villa,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.430833333333333,380,0.0,0.0,80.0,1283
184,75,19,False,True,-DL-DMC-,"D(L),DMC",France,fr,FL1,12,2,0,1,1,0.5,0.4166666666666667,Louis Leroux,Louis,Leroux,535607,Midfielder,302,Nantes,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.430000000000001,927,1.0,0.0,74.83870967741936,1284
185,82,22,False,True,-MC-,M(C),Spain,pt,SLL,11,5,0,0,3,0.6363636363636364,0.09090909090909091,Martim Neto,Martim,Carvalho Neto,438351,Midfielder,833,Elche,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.430000000000001,544,1.0,0.0,89.00709219858156,1285
185,80,29,False,True,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",England,be,EPL,8,3,0,0,0,0.5,1.125,Timothy Castagne,Timothy,Castagne,141169,Defender,170,Fulham,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.430000000000001,400,0.0,0.0,85.18518518518519,1286
178,73,23,False,True,-FW-,FW,Italy,ng,ISA,10,0,0,2,1,3.4,1.4,Gift Orban,Gift,Orban,472995,Forward,76,Verona,10732,2025/2026,True,5,108,it,Italy,Serie A,6.43,808,3.0,0.0,60.9375,1287
176,68,27,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Germany,de,GB,4,1,0,0,0,2.0,0.25,Robin Hack,Robin,Hack,346210,Midfielder,134,Borussia M.Gladbach,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.43,248,0.0,0.0,80.8080808080808,1288
182,71,24,False,True,-ML-MR-,M(LR),Italy,gm,ISA,12,9,0,1,1,0.5833333333333334,0.5,Alieu Fadera,Alieu,Fadera,421983,Forward,2889,Sassuolo,10732,2025/2026,True,5,108,it,Italy,Serie A,6.428333333333335,413,1.0,0.0,81.98198198198197,1289
184,81,23,False,True,-ML-,M(L),Germany,de,GB,11,0,0,1,0,1.0909090909090908,0.36363636363636365,Louis Oppie,Louis,Oppie,486768,Defender,283,St. Pauli,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.427272727272726,990,0.0,0.0,80.58252427184466,1290
175,67,22,False,True,-ML-MR-,M(LR),England,pt,EPL,6,2,0,1,0,1.8333333333333333,0.6666666666666666,Rodrigo Gomes,Rodrigo,Martins Gomes,402823,Defender,161,Wolves,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.426666666666667,333,0.0,0.0,84.0,1291
176,69,31,False,True,-MC-ML-MR-,M(CLR),Spain,es,SLL,11,6,0,1,0,0.36363636363636365,0.2727272727272727,Denis Suárez,Denis,Suárez,106525,Midfielder,60,Deportivo Alaves,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.426363636363636,495,3.0,0.0,88.03418803418803,1292
168,68,31,False,True,-DMC-,DMC,Italy,sk,ISA,9,2,0,0,1,0.0,0.1111111111111111,Stanislav Lobotka,Stanislav,Lobotka,111892,Midfielder,276,Napoli,10732,2025/2026,True,5,108,it,Italy,Serie A,6.425555555555555,611,0.0,0.0,93.12638580931264,1293
191,80,20,False,True,,Defender,France,fr,FL1,2,0,0,1,0,0.5,1.5,Ismaëlo Ganiou,Ismaëlo,Ganiou,456795,Defender,309,Lens,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.425,163,0.0,1.0,85.96491228070175,1294
178,70,22,False,True,,Midfielder,Spain,es,SLL,5,3,0,1,0,1.2,0.0,Miguel Román,Miguel,Román,462768,Midfielder,62,Celta Vigo,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.4239999999999995,200,3.0,0.0,85.18518518518519,1295
187,75,25,False,True,-MC-MR-,M(CR),Germany,dk,GB,8,4,1,1,0,0.875,0.375,Andreas Skov Olsen,Andreas,Skov Olsen,377276,Forward,33,Wolfsburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.42375,363,1.0,0.0,87.3015873015873,1296
168,56,26,False,True,-AML-AMR-,AM(LR),France,sn,FL1,12,1,0,0,2,0.6666666666666666,0.16666666666666666,Cheikh Sabaly,Cheikh,Sabaly,399019,Forward,314,Metz,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.423333333333333,897,2.0,0.0,78.0952380952381,1297
189,85,30,False,True,-DMC-,DMC,Italy,it,ISA,7,1,0,0,1,0.42857142857142855,0.2857142857142857,Alessandro Deiola,Alessandro,Deiola,130368,Midfielder,78,Cagliari,10732,2025/2026,True,5,108,it,Italy,Serie A,6.422857142857142,511,2.0,0.0,79.05759162303664,1298
190,72,21,False,True,-MC-,M(C),England,fr,EPL,11,3,0,2,0,0.9090909090909091,0.8181818181818182,Lesley Ugochukwu,Lesley,Ugochukwu,404616,Midfielder,184,Burnley,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.422727272727273,666,0.0,1.0,86.77248677248677,1299
189,69,24,False,True,-AMC-AMR-FW-,"AM(CR),FW",Italy,ar,ISA,11,4,1,0,0,0.9090909090909091,1.3636363636363635,Santiago Pierotti,Santiago,Pierotti,381913,Forward,79,Lecce,10732,2025/2026,True,5,108,it,Italy,Serie A,6.422727272727273,629,0.0,0.0,71.42857142857143,1300
180,75,29,False,True,-DR-MC-ML-MR-,"D(R),M(CLR)",Italy,at,ISA,11,2,0,0,1,0.09090909090909091,0.09090909090909091,Valentino Lazaro,Valentino,Lazaro,114323,Defender,72,Torino,10732,2025/2026,True,5,108,it,Italy,Serie A,6.422727272727272,800,1.0,0.0,84.04255319148936,1301
183,65,23,False,True,-DL-DR-MR-,"D(LR),M(R)",England,nl,EPL,5,1,0,0,0,0.2,0.8,Ki-Jana Hoever,Ki-Jana,Hoever,368547,Defender,161,Wolves,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.422,253,0.0,0.0,68.47826086956522,1302
178,74,22,False,True,-AMC-AML-AMR-,AM(CLR),Italy,gb-eng,ISA,6,3,0,0,0,1.5,0.16666666666666666,Jonathan Rowe,Jonathan,Rowe,429723,Forward,71,Bologna,10732,2025/2026,True,5,108,it,Italy,Serie A,6.421666666666667,268,1.0,0.0,90.36144578313254,1303
184,73,23,False,True,-DC-DR-,D(CR),England,gb-eng,EPL,7,5,0,0,0,0.2857142857142857,1.7142857142857142,James Hill,James,Hill,362837,Defender,183,Bournemouth,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.421428571428572,276,1.0,0.0,72.17391304347827,1304
178,72,26,False,True,-DL-ML-,"D(L),M(L)",Italy,it,ISA,9,6,0,0,0,0.4444444444444444,0.5555555555555556,Luca Pellegrini,Luca,Pellegrini,332268,Defender,77,Lazio,10732,2025/2026,True,5,108,it,Italy,Serie A,6.421111111111111,369,0.0,0.0,77.2020725388601,1305
190,83,20,False,True,-DC-,D(C),England,fr,EPL,12,4,0,0,0,0.25,1.75,Leny Yoro,Leny,Yoro,437299,Defender,32,Man Utd,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.420833333333333,733,0.0,0.0,87.69574944071589,1306
185,75,18,False,True,-FW-,FW,France,fr,FL1,13,4,0,3,0,1.6923076923076923,0.7692307692307693,Sidiki Cherif,Sidiki,Cherif,511378,Forward,614,Angers,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.42076923076923,751,3.0,0.0,75.53956834532374,1307
186,77,36,False,True,-AMC-AML-FW-,"AM(CL),FW",England,gb-eng,EPL,1,1,0,0,0,0.0,4.0,Ashley Barnes,Ashley,Barnes,33386,Forward,184,Burnley,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.42,7,0.0,0.0,20.0,1308
191,82,25,False,True,-DC-DMC-,"D(C),DMC",Spain,fr,SLL,9,1,0,0,0,0.4444444444444444,0.7777777777777778,Batista Mendy,Batista,Mendy,391316,Midfielder,67,Sevilla,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.419999999999999,659,2.0,0.0,82.25108225108225,1309
192,86,30,False,True,-MC-,M(C),England,cz,EPL,9,4,0,2,0,1.1111111111111112,2.111111111111111,Tomás Soucek,Tomás,Soucek,143595,Midfielder,29,West Ham,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.418888888888889,464,0.0,1.0,69.10112359550563,1310
175,70,24,False,True,-AMC-,AM(C),Germany,jp,GB,6,2,0,2,0,1.3333333333333333,0.5,Yuito Suzuki,Yuito,Suzuki,472403,Midfielder,50,Freiburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.418333333333334,358,0.0,0.0,73.75,1311
180,75,27,False,True,-DMC-,DMC,France,fr,FL1,12,1,0,0,0,0.8333333333333334,0.08333333333333333,Hugo Magnetti,Hugo,Magnetti,330614,Midfielder,2332,Brest,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.418333333333333,951,2.0,0.0,85.0,1312
185,77,32,False,True,-DR-MC-MR-,"D(R),M(CR)",Spain,gh,SLL,12,5,0,0,0,0.6666666666666666,1.0833333333333333,Thomas Partey,Thomas,Partey,238940,Midfielder,839,Villarreal,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.4175,630,0.0,0.0,86.66666666666667,1313
176,71,25,False,True,-DMC-,DMC,Spain,es,SLL,8,0,0,0,0,0.0,0.625,Unai Vencedor,Unai,Vencedor,392383,Midfielder,832,Levante,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.4174999999999995,523,1.0,1.0,79.76653696498055,1314
